country,new_cases_per_million,start_of_week,code
Thailand,0.672,2020-10-19,THA
Thailand,0.698571429,2020-10-26,THA
Thailand,0.577857143,2020-11-02,THA
Thailand,0.531,2020-11-09,THA
Thailand,0.818714286,2020-11-16,THA
Thailand,1.452285714,2020-11-23,THA
Thailand,1.782857143,2020-11-30,THA
Thailand,4.795142857,2020-12-07,THA
Thailand,20.52671429,2020-12-14,THA
Thailand,18.43342857,2020-12-21,THA
Thailand,36.72585714,2020-12-28,THA
Thailand,23.99828571,2021-01-04,THA
Thailand,21.07614286,2021-01-11,THA
Thailand,54.29942857,2021-01-18,THA
Thailand,77.07628571,2021-01-25,THA
Thailand,28.32428571,2021-02-01,THA
Thailand,13.68085714,2021-02-08,THA
Thailand,9.808857143,2021-02-15,THA
Thailand,5.959428571,2021-02-22,THA
Thailand,6.294,2021-03-01,THA
Thailand,11.68585714,2021-03-08,THA
Thailand,14.11385714,2021-03-15,THA
Thailand,6.892714286,2021-03-22,THA
Thailand,24.115,2021-03-29,THA
Thailand,100.6094286,2021-04-05,THA
Thailand,160.9804286,2021-04-12,THA
Thailand,206.8757143,2021-04-19,THA
Thailand,194.794,2021-04-26,THA
Thailand,229.2302857,2021-05-03,THA
Thailand,385.1338571,2021-05-10,THA
Thailand,335.3825714,2021-05-17,THA
Thailand,361.0451429,2021-05-24,THA
Thailand,271.9808571,2021-05-31,THA
Thailand,292.3828571,2021-06-07,THA
Thailand,350.9361429,2021-06-14,THA
Thailand,470.9328571,2021-06-21,THA
Thailand,641.9918571,2021-06-28,THA
Thailand,893.0105714,2021-07-05,THA
Thailand,1164.011286,2021-07-12,THA
Thailand,1539.127714,2021-07-19,THA
Thailand,1887.033429,2021-07-26,THA
Thailand,2094.470714,2021-08-02,THA
Thailand,2124.794143,2021-08-09,THA
Thailand,1879.550571,2021-08-16,THA
Thailand,1619.091857,2021-08-23,THA
Thailand,1489.239714,2021-08-30,THA
Thailand,1382.285143,2021-09-06,THA
Thailand,1285.486143,2021-09-13,THA
Thailand,1132.256429,2021-09-20,THA
Thailand,1089.877571,2021-09-27,THA
Thailand,946.1238095,2021-10-04,THA
Togo,0,2020-03-02,TGO
Togo,0.640285714,2020-03-09,TGO
Togo,1.921,2020-03-16,TGO
Togo,1.769,2020-03-23,TGO
Togo,3.875428571,2020-03-30,TGO
Togo,1.230285714,2020-04-06,TGO
Togo,1.061571429,2020-04-13,TGO
Togo,2.729571429,2020-04-20,TGO
Togo,3.319285714,2020-04-27,TGO
Togo,11.96371429,2020-05-04,TGO
Togo,13.14271429,2020-05-11,TGO
Togo,7.043,2020-05-18,TGO
Togo,6.318714286,2020-05-25,TGO
Togo,6.015428571,2020-06-01,TGO
Togo,3.622857143,2020-06-08,TGO
Togo,5.392,2020-06-15,TGO
Togo,8.155285714,2020-06-22,TGO
Togo,4.381,2020-06-29,TGO
Togo,5.914285714,2020-07-06,TGO
Togo,8.559714286,2020-07-13,TGO
Togo,11.23871429,2020-07-20,TGO
Togo,11.40757143,2020-07-27,TGO
Togo,10.49728571,2020-08-03,TGO
Togo,13.244,2020-08-10,TGO
Togo,14.94571429,2020-08-17,TGO
Togo,11.93,2020-08-24,TGO
Togo,10.63228571,2020-08-31,TGO
Togo,10.41285714,2020-09-07,TGO
Togo,10.05942857,2020-09-14,TGO
Togo,10.98614286,2020-09-21,TGO
Togo,12.351,2020-09-28,TGO
Togo,11.57585714,2020-10-05,TGO
Togo,16.00742857,2020-10-12,TGO
Togo,16.58028571,2020-10-19,TGO
Togo,18.28185714,2020-10-26,TGO
Togo,19.883,2020-11-02,TGO
Togo,19.78185714,2020-11-09,TGO
Togo,15.95671429,2020-11-16,TGO
Togo,14.62542857,2020-11-23,TGO
Togo,17.33871429,2020-11-30,TGO
Togo,18.83814286,2020-12-07,TGO
Togo,20.30414286,2020-12-14,TGO
Togo,15.13114286,2020-12-21,TGO
Togo,24.53328571,2020-12-28,TGO
Togo,36.46328571,2021-01-04,TGO
Togo,40.82685714,2021-01-11,TGO
Togo,45.141,2021-01-18,TGO
Togo,48.08928571,2021-01-25,TGO
Togo,46.708,2021-02-01,TGO
Togo,48.47714286,2021-02-08,TGO
Togo,63.77642857,2021-02-15,TGO
Togo,76.97,2021-02-22,TGO
Togo,64.01257143,2021-03-01,TGO
Togo,87.65314286,2021-03-08,TGO
Togo,101.3854286,2021-03-15,TGO
Togo,137.7645714,2021-03-22,TGO
Togo,121.8748571,2021-03-29,TGO
Togo,74.81357143,2021-04-05,TGO
Togo,49.168,2021-04-12,TGO
Togo,28.22328571,2021-04-19,TGO
Togo,17.52371429,2021-04-26,TGO
Togo,17.13642857,2021-05-03,TGO
Togo,12.24985714,2021-05-10,TGO
Togo,10.14371429,2021-05-17,TGO
Togo,11.03657143,2021-05-24,TGO
Togo,8.475428571,2021-05-31,TGO
Togo,12.08157143,2021-06-07,TGO
Togo,9.874,2021-06-14,TGO
Togo,22.86528571,2021-06-21,TGO
Togo,24.73557143,2021-06-28,TGO
Togo,33.39628571,2021-07-05,TGO
Togo,51.88057143,2021-07-12,TGO
Togo,74.69557143,2021-07-19,TGO
Togo,99.86914286,2021-07-26,TGO
Togo,122.7172857,2021-08-02,TGO
Togo,162.4325714,2021-08-09,TGO
Togo,193.4025714,2021-08-16,TGO
Togo,162.4497143,2021-08-23,TGO
Togo,164.8084286,2021-08-30,TGO
Togo,117.494,2021-09-06,TGO
Togo,90.989,2021-09-13,TGO
Togo,50.97114286,2021-09-20,TGO
Togo,33.91871429,2021-09-27,TGO
Togo,16.54892857,2021-10-04,TGO
Tunisia,0.772914286,2020-03-02,TUN
Tunisia,2.729,2020-03-09,TUN
Tunisia,13.03385714,2020-03-16,TUN
Tunisia,21.73557143,2020-03-23,TUN
Tunisia,16.12214286,2020-03-30,TUN
Tunisia,13.51257143,2020-04-06,TUN
Tunisia,8.653571429,2020-04-13,TUN
Tunisia,6.355285714,2020-04-20,TUN
Tunisia,2.980285714,2020-04-27,TUN
Tunisia,0.622571429,2020-05-04,TUN
Tunisia,1.053,2020-05-11,TUN
Tunisia,1.436428571,2020-05-18,TUN
Tunisia,1.915,2020-05-25,TUN
Tunisia,0.311285714,2020-06-01,TUN
Tunisia,3.866,2020-06-08,TUN
Tunisia,2.237857143,2020-06-15,TUN
Tunisia,1.352571429,2020-06-22,TUN
Tunisia,4.188857143,2020-06-29,TUN
Tunisia,8.474142857,2020-07-06,TUN
Tunisia,6.918,2020-07-13,TUN
Tunisia,8.174714286,2020-07-20,TUN
Tunisia,10.17371429,2020-07-27,TUN
Tunisia,20.25114286,2020-08-03,TUN
Tunisia,54.063,2020-08-10,TUN
Tunisia,66.75042857,2020-08-17,TUN
Tunisia,89.83785714,2020-08-24,TUN
Tunisia,127.5158571,2020-08-31,TUN
Tunisia,224.0325714,2020-09-07,TUN
Tunisia,396.3478571,2020-09-14,TUN
Tunisia,479.2082857,2020-09-21,TUN
Tunisia,638.8362857,2020-09-28,TUN
Tunisia,765.4184286,2020-10-05,TUN
Tunisia,876.2025714,2020-10-12,TUN
Tunisia,820.3194286,2020-10-19,TUN
Tunisia,842.7734286,2020-10-26,TUN
Tunisia,836.3341429,2020-11-02,TUN
Tunisia,719.518,2020-11-09,TUN
Tunisia,663.9711429,2020-11-16,TUN
Tunisia,631.9424286,2020-11-23,TUN
Tunisia,650.039,2020-11-30,TUN
Tunisia,685.0121429,2020-12-07,TUN
Tunisia,893.569,2020-12-14,TUN
Tunisia,996.3932857,2020-12-21,TUN
Tunisia,1139.947429,2020-12-28,TUN
Tunisia,1597.240286,2021-01-04,TUN
Tunisia,1585.271714,2021-01-11,TUN
Tunisia,1158.223857,2021-01-18,TUN
Tunisia,815.1252857,2021-01-25,TUN
Tunisia,564.797,2021-02-01,TUN
Tunisia,456.0841429,2021-02-08,TUN
Tunisia,437.5925714,2021-02-15,TUN
Tunisia,374.9117143,2021-02-22,TUN
Tunisia,359.5917143,2021-03-01,TUN
Tunisia,339.6155714,2021-03-08,TUN
Tunisia,343.6608571,2021-03-15,TUN
Tunisia,612.8641429,2021-03-22,TUN
Tunisia,946.2558571,2021-03-29,TUN
Tunisia,1051.509429,2021-04-05,TUN
Tunisia,1228.349286,2021-04-12,TUN
Tunisia,1098.930143,2021-04-19,TUN
Tunisia,822.6777143,2021-04-26,TUN
Tunisia,638.8362857,2021-05-03,TUN
Tunisia,579.6745714,2021-05-10,TUN
Tunisia,756.2264286,2021-05-17,TUN
Tunisia,845.1792857,2021-05-24,TUN
Tunisia,1017.051286,2021-05-31,TUN
Tunisia,1171.808571,2021-06-07,TUN
Tunisia,1588.957857,2021-06-14,TUN
Tunisia,2586.691714,2021-06-21,TUN
Tunisia,3893.844,2021-06-28,TUN
Tunisia,4392.034143,2021-07-05,TUN
Tunisia,2774.039857,2021-07-12,TUN
Tunisia,2055.611,2021-07-19,TUN
Tunisia,1697.228143,2021-07-26,TUN
Tunisia,1262.891143,2021-08-02,TUN
Tunisia,1232.310857,2021-08-09,TUN
Tunisia,1526.827714,2021-08-16,TUN
Tunisia,1415.075143,2021-08-23,TUN
Tunisia,987.0337143,2021-08-30,TUN
Tunisia,1348.911,2021-09-06,TUN
Tunisia,564.5937143,2021-09-13,TUN
Tunisia,338.8374286,2021-09-20,TUN
Tunisia,191.4295714,2021-09-27,TUN
Tunisia,100.9452619,2021-10-04,TUN
Ukraine,0.019714286,2020-03-02,UKR
Ukraine,0.614428571,2020-03-09,UKR
Ukraine,4.772285714,2020-03-16,UKR
Ukraine,15.897,2020-03-23,UKR
Ukraine,24.13342857,2020-03-30,UKR
Ukraine,51.87542857,2020-04-06,UKR
Ukraine,66.94757143,2020-04-13,UKR
Ukraine,75.23,2020-04-20,UKR
Ukraine,76.13028571,2020-04-27,UKR
Ukraine,73.56014286,2020-05-04,UKR
Ukraine,64.81128571,2020-05-11,UKR
Ukraine,61.33085714,2020-05-18,UKR
Ukraine,83.02571429,2020-05-25,UKR
Ukraine,87.60371429,2020-06-01,UKR
Ukraine,116.92,2020-06-08,UKR
Ukraine,138.4665714,2020-06-15,UKR
Ukraine,137.7472857,2020-06-22,UKR
Ukraine,124.1765714,2020-06-29,UKR
Ukraine,122.8857143,2020-07-06,UKR
Ukraine,131.2162857,2020-07-13,UKR
Ukraine,160.5231429,2020-07-20,UKR
Ukraine,191.8902857,2020-07-27,UKR
Ukraine,223.5301429,2020-08-03,UKR
Ukraine,289.5968571,2020-08-10,UKR
Ukraine,327.2118571,2020-08-17,UKR
Ukraine,375.9778571,2020-08-24,UKR
Ukraine,415.0885714,2020-08-31,UKR
Ukraine,477.3624286,2020-09-07,UKR
Ukraine,525.6751429,2020-09-14,UKR
Ukraine,597.1055714,2020-09-21,UKR
Ukraine,751.0985714,2020-09-28,UKR
Ukraine,872.1461429,2020-10-05,UKR
Ukraine,988.3367143,2020-10-12,UKR
Ukraine,1149.983857,2020-10-19,UKR
Ukraine,1411.049714,2020-10-26,UKR
Ukraine,1672.964143,2020-11-02,UKR
Ukraine,1946.492857,2020-11-09,UKR
Ukraine,2200.105,2020-11-16,UKR
Ukraine,2227.094429,2020-11-23,UKR
Ukraine,2022.741429,2020-11-30,UKR
Ukraine,1762.309714,2020-12-07,UKR
Ukraine,1624.907571,2020-12-14,UKR
Ukraine,1306.352571,2020-12-21,UKR
Ukraine,1059.934857,2020-12-28,UKR
Ukraine,1018.195429,2021-01-04,UKR
Ukraine,939.3601429,2021-01-11,UKR
Ukraine,713.4671429,2021-01-18,UKR
Ukraine,640.804,2021-01-25,UKR
Ukraine,634.1094286,2021-02-01,UKR
Ukraine,712.0697143,2021-02-08,UKR
Ukraine,914.744,2021-02-15,UKR
Ukraine,1145.747429,2021-02-22,UKR
Ukraine,1268.208429,2021-03-01,UKR
Ukraine,1755.453714,2021-03-08,UKR
Ukraine,2144.197429,2021-03-15,UKR
Ukraine,2262.986857,2021-03-22,UKR
Ukraine,2520.730429,2021-03-29,UKR
Ukraine,2311.884857,2021-04-05,UKR
Ukraine,1984.321286,2021-04-12,UKR
Ukraine,1597.422143,2021-04-19,UKR
Ukraine,988.2414286,2021-04-26,UKR
Ukraine,867.8802857,2021-05-03,UKR
Ukraine,776.6482857,2021-05-10,UKR
Ukraine,551.9907143,2021-05-17,UKR
Ukraine,388.191,2021-05-24,UKR
Ukraine,265.3255714,2021-05-31,UKR
Ukraine,197.9277143,2021-06-07,UKR
Ukraine,154.7648571,2021-06-14,UKR
Ukraine,151.9582857,2021-06-21,UKR
Ukraine,156.9834286,2021-06-28,UKR
Ukraine,155.8987143,2021-07-05,UKR
Ukraine,171.5891429,2021-07-12,UKR
Ukraine,187.976,2021-07-19,UKR
Ukraine,212.9571429,2021-07-26,UKR
Ukraine,240.4197143,2021-08-02,UKR
Ukraine,274.5442857,2021-08-09,UKR
Ukraine,289.3734286,2021-08-16,UKR
Ukraine,353.4748571,2021-08-23,UKR
Ukraine,431.8368571,2021-08-30,UKR
Ukraine,632.2194286,2021-09-06,UKR
Ukraine,952.6807143,2021-09-13,UKR
Ukraine,1299.989857,2021-09-20,UKR
Ukraine,1826.092286,2021-09-27,UKR
Ukraine,2132.180857,2021-10-04,UKR
United Arab Emirates,0.137428571,2020-01-27,ARE
United Arab Emirates,0.257857143,2020-02-03,ARE
United Arab Emirates,0.2,2020-02-10,ARE
United Arab Emirates,0.600428571,2020-02-17,ARE
United Arab Emirates,1.572857143,2020-02-24,ARE
United Arab Emirates,4.618714286,2020-03-02,ARE
United Arab Emirates,4.989857143,2020-03-09,ARE
United Arab Emirates,23.73557143,2020-03-16,ARE
United Arab Emirates,73.29385714,2020-03-23,ARE
United Arab Emirates,194.7735714,2020-03-30,ARE
United Arab Emirates,267.7528571,2020-04-06,ARE
United Arab Emirates,306.3875714,2020-04-13,ARE
United Arab Emirates,371.36,2020-04-20,ARE
United Arab Emirates,384.3282857,2020-04-27,ARE
United Arab Emirates,479.2415714,2020-05-04,ARE
United Arab Emirates,577.8154286,2020-05-11,ARE
United Arab Emirates,561.6575714,2020-05-18,ARE
United Arab Emirates,451.2312857,2020-05-25,ARE
United Arab Emirates,392.936,2020-06-01,ARE
United Arab Emirates,282.838,2020-06-08,ARE
United Arab Emirates,278.4624286,2020-06-15,ARE
United Arab Emirates,317.0971429,2020-06-22,ARE
United Arab Emirates,381.1685714,2020-06-29,ARE
United Arab Emirates,259.6025714,2020-07-06,ARE
United Arab Emirates,190.656,2020-07-13,ARE
United Arab Emirates,214.4054286,2020-07-20,ARE
United Arab Emirates,167.578,2020-07-27,ARE
United Arab Emirates,168.0355714,2020-08-03,ARE
United Arab Emirates,225.9587143,2020-08-10,ARE
United Arab Emirates,270.8985714,2020-08-17,ARE
United Arab Emirates,366.012,2020-08-24,ARE
United Arab Emirates,481.472,2020-08-31,ARE
United Arab Emirates,565.1185714,2020-09-07,ARE
United Arab Emirates,594.5871429,2020-09-14,ARE
United Arab Emirates,687.4987143,2020-09-21,ARE
United Arab Emirates,755.6595714,2020-09-28,ARE
United Arab Emirates,851.5165714,2020-10-05,ARE
United Arab Emirates,927.9415714,2020-10-12,ARE
United Arab Emirates,945.829,2020-10-19,ARE
United Arab Emirates,843.6524286,2020-10-26,ARE
United Arab Emirates,817.6432857,2020-11-02,ARE
United Arab Emirates,851.7167143,2020-11-09,ARE
United Arab Emirates,865.6005714,2020-11-16,ARE
United Arab Emirates,878.0257143,2020-11-23,ARE
United Arab Emirates,862.3832857,2020-11-30,ARE
United Arab Emirates,851.8167143,2020-12-07,ARE
United Arab Emirates,852.6747143,2020-12-14,ARE
United Arab Emirates,961.057,2020-12-21,ARE
United Arab Emirates,1418.965143,2020-12-28,ARE
United Arab Emirates,2091.479286,2021-01-04,ARE
United Arab Emirates,2428.951714,2021-01-11,ARE
United Arab Emirates,2559.882571,2021-01-18,ARE
United Arab Emirates,2379.221571,2021-01-25,ARE
United Arab Emirates,2266.935714,2021-02-01,ARE
United Arab Emirates,2231.232143,2021-02-08,ARE
United Arab Emirates,2038.088857,2021-02-15,ARE
United Arab Emirates,2047.669143,2021-02-22,ARE
United Arab Emirates,1760.698286,2021-03-01,ARE
United Arab Emirates,1445.074429,2021-03-08,ARE
United Arab Emirates,1427.429857,2021-03-15,ARE
United Arab Emirates,1499.136857,2021-03-22,ARE
United Arab Emirates,1435.451286,2021-03-29,ARE
United Arab Emirates,1341.339143,2021-04-05,ARE
United Arab Emirates,1344.827857,2021-04-12,ARE
United Arab Emirates,1338.936714,2021-04-19,ARE
United Arab Emirates,1265.971714,2021-04-26,ARE
United Arab Emirates,1115.566143,2021-05-03,ARE
United Arab Emirates,956.6387143,2021-05-10,ARE
United Arab Emirates,1170.558,2021-05-17,ARE
United Arab Emirates,1370.679571,2021-05-24,ARE
United Arab Emirates,1432.763143,2021-05-31,ARE
United Arab Emirates,1474.371857,2021-06-07,ARE
United Arab Emirates,1440.598857,2021-06-14,ARE
United Arab Emirates,1405.982429,2021-06-21,ARE
United Arab Emirates,1119.541,2021-06-28,ARE
United Arab Emirates,1072.427714,2021-07-05,ARE
United Arab Emirates,1071.627143,2021-07-12,ARE
United Arab Emirates,1073.042286,2021-07-19,ARE
United Arab Emirates,1070.326,2021-07-26,ARE
United Arab Emirates,962.9587143,2021-08-02,ARE
United Arab Emirates,805.5184286,2021-08-09,ARE
United Arab Emirates,726.2761429,2021-08-16,ARE
United Arab Emirates,692.6458571,2021-08-23,ARE
United Arab Emirates,638.498,2021-08-30,ARE
United Arab Emirates,451.4454286,2021-09-06,ARE
United Arab Emirates,274.359,2021-09-13,ARE
United Arab Emirates,202.2947143,2021-09-20,ARE
United Arab Emirates,137.9227143,2021-09-27,ARE
United Arab Emirates,84.2492381,2021-10-04,ARE
United Kingdom,0.117571429,2020-01-27,GBR
United Kingdom,0.096428571,2020-02-03,GBR
United Kingdom,0.079714286,2020-02-10,GBR
United Kingdom,0.422714286,2020-02-17,GBR
United Kingdom,3.757714286,2020-02-24,GBR
United Kingdom,21.86842857,2020-03-02,GBR
United Kingdom,72.801,2020-03-09,GBR
United Kingdom,210.6358571,2020-03-16,GBR
United Kingdom,399.1582857,2020-03-23,GBR
United Kingdom,483.592,2020-03-30,GBR
United Kingdom,456.5802857,2020-04-06,GBR
United Kingdom,490.5854286,2020-04-13,GBR
United Kingdom,466.8428571,2020-04-20,GBR
United Kingdom,375.5534286,2020-04-27,GBR
United Kingdom,304.8738571,2020-05-04,GBR
United Kingdom,251.1388571,2020-05-11,GBR
United Kingdom,178.0707143,2020-05-18,GBR
United Kingdom,135.581,2020-05-25,GBR
United Kingdom,106.6394286,2020-06-01,GBR
United Kingdom,100.0061429,2020-06-08,GBR
United Kingdom,81.58371429,2020-06-15,GBR
United Kingdom,48.32528571,2020-06-22,GBR
United Kingdom,51.195,2020-06-29,GBR
United Kingdom,72.96071429,2020-07-06,GBR
United Kingdom,68.71085714,2020-07-13,GBR
United Kingdom,74.98171429,2020-07-20,GBR
United Kingdom,85.72628571,2020-07-27,GBR
United Kingdom,103.6192857,2020-08-03,GBR
United Kingdom,108.7945714,2020-08-10,GBR
United Kingdom,120.1258571,2020-08-17,GBR
United Kingdom,156.0938571,2020-08-24,GBR
United Kingdom,264.5931429,2020-08-31,GBR
United Kingdom,345.2592857,2020-09-07,GBR
United Kingdom,503.5522857,2020-09-14,GBR
United Kingdom,698.6074286,2020-09-21,GBR
United Kingdom,1411.440857,2020-09-28,GBR
United Kingdom,1627.239,2020-10-05,GBR
United Kingdom,2021.919429,2020-10-12,GBR
United Kingdom,2293.041,2020-10-19,GBR
United Kingdom,2314.056714,2020-10-26,GBR
United Kingdom,2443.974571,2020-11-02,GBR
United Kingdom,2387.853143,2020-11-09,GBR
United Kingdom,1774.263714,2020-11-16,GBR
United Kingdom,1505.714571,2020-11-23,GBR
United Kingdom,1697.870571,2020-11-30,GBR
United Kingdom,2333.118714,2020-12-07,GBR
United Kingdom,3462.077143,2020-12-14,GBR
United Kingdom,4502.421,2020-12-21,GBR
United Kingdom,5945.311857,2020-12-28,GBR
United Kingdom,5379.610571,2021-01-04,GBR
United Kingdom,4145.617,2021-01-11,GBR
United Kingdom,2952.777571,2021-01-18,GBR
United Kingdom,2177.031,2021-01-25,GBR
United Kingdom,1587.720857,2021-02-01,GBR
United Kingdom,1223.590143,2021-02-08,GBR
United Kingdom,1035.524857,2021-02-15,GBR
United Kingdom,706.6457143,2021-02-22,GBR
United Kingdom,602.8488571,2021-03-01,GBR
United Kingdom,576.0562857,2021-03-08,GBR
United Kingdom,565.1341429,2021-03-15,GBR
United Kingdom,460.6304286,2021-03-22,GBR
United Kingdom,261.2861429,2021-03-29,GBR
United Kingdom,212.7114286,2021-04-05,GBR
United Kingdom,259.1662857,2021-04-12,GBR
United Kingdom,234.3557143,2021-04-19,GBR
United Kingdom,213.0987143,2021-04-26,GBR
United Kingdom,233.2517143,2021-05-03,GBR
United Kingdom,172.3511429,2021-05-10,GBR
United Kingdom,266.6375714,2021-05-17,GBR
United Kingdom,394.2632857,2021-05-24,GBR
United Kingdom,624.7254286,2021-05-31,GBR
United Kingdom,842.5722857,2021-06-07,GBR
United Kingdom,1234.004143,2021-06-14,GBR
United Kingdom,2105.997429,2021-06-21,GBR
United Kingdom,2891.621,2021-06-28,GBR
United Kingdom,3896.233857,2021-07-05,GBR
United Kingdom,4562.569857,2021-07-12,GBR
United Kingdom,3061.549,2021-07-19,GBR
United Kingdom,2702.778429,2021-07-26,GBR
United Kingdom,2888.479571,2021-08-02,GBR
United Kingdom,3135.299286,2021-08-09,GBR
United Kingdom,3461.997571,2021-08-16,GBR
United Kingdom,3498.372,2021-08-23,GBR
United Kingdom,3858.571143,2021-08-30,GBR
United Kingdom,3156.794571,2021-09-06,GBR
United Kingdom,3290.993143,2021-09-13,GBR
United Kingdom,3523.249857,2021-09-20,GBR
United Kingdom,3540.443429,2021-09-27,GBR
United Kingdom,3716.129452,2021-10-04,GBR
United States,0.013114286,2020-01-20,USA
United States,0.015,2020-01-27,USA
United States,0.005571429,2020-02-03,USA
United States,0.004285714,2020-02-10,USA
United States,0.015,2020-02-17,USA
United States,0.618,2020-02-24,USA
United States,4.693857143,2020-03-02,USA
United States,43.98571429,2020-03-09,USA
United States,222.9247143,2020-03-16,USA
United States,500.0167143,2020-03-23,USA
United States,665.2202857,2020-03-30,USA
United States,616.5085714,2020-04-06,USA
United States,612.1582857,2020-04-13,USA
United States,588.7912857,2020-04-20,USA
United States,551.9075714,2020-04-27,USA
United States,482.4501429,2020-05-04,USA
United States,475.3814286,2020-05-11,USA
United States,444.2295714,2020-05-18,USA
United States,440.7831429,2020-05-25,USA
United States,432.6334286,2020-06-01,USA
United States,505.9954286,2020-06-08,USA
United States,711.1562857,2020-06-15,USA
United States,957.6878571,2020-06-22,USA
United States,1141.246429,2020-06-29,USA
United States,1353.310429,2020-07-06,USA
United States,1398.646,2020-07-13,USA
United States,1346.377143,2020-07-20,USA
United States,1177.712286,2020-07-27,USA
United States,1108.996286,2020-08-03,USA
United States,960.1441429,2020-08-10,USA
United States,877.5421429,2020-08-17,USA
United States,866.3167143,2020-08-24,USA
United States,756.0032857,2020-08-31,USA
United States,826.4412857,2020-09-07,USA
United States,921.7931429,2020-09-14,USA
United States,890.7902857,2020-09-21,USA
United States,987.3178571,2020-09-28,USA
United States,1132.332571,2020-10-05,USA
United States,1360.29,2020-10-12,USA
United States,1636.112714,2020-10-19,USA
United States,2209.004286,2020-10-26,USA
United States,2863.137714,2020-11-02,USA
United States,3510.483571,2020-11-09,USA
United States,3607.6,2020-11-16,USA
United States,3797.048429,2020-11-23,USA
United States,4508.822286,2020-11-30,USA
United States,4629.427714,2020-12-07,USA
United States,4263.737714,2020-12-14,USA
United States,4092.082714,2020-12-21,USA
United States,4944.478571,2020-12-28,USA
United States,4986.941857,2021-01-04,USA
United States,3949.238143,2021-01-11,USA
United States,3338.575571,2021-01-18,USA
United States,2766.401286,2021-01-25,USA
United States,2134.139143,2021-02-01,USA
United States,1568.142286,2021-02-08,USA
United States,1441.329286,2021-02-15,USA
United States,1332.926,2021-02-22,USA
United States,1171.914714,2021-03-01,USA
United States,1155.105286,2021-03-08,USA
United States,1232.850143,2021-03-15,USA
United States,1370.609571,2021-03-22,USA
United States,1404.210571,2021-03-29,USA
United States,1466.519,2021-04-05,USA
United States,1305.875,2021-04-12,USA
United States,1090.337,2021-04-19,USA
United States,950.975,2021-04-26,USA
United States,753.111,2021-05-03,USA
United States,604.041,2021-05-10,USA
United States,476.444,2021-05-17,USA
United States,328.1705714,2021-05-24,USA
United States,308.358,2021-05-31,USA
United States,261.3444286,2021-06-07,USA
United States,249.8687143,2021-06-14,USA
United States,268.7587143,2021-06-21,USA
United States,345.8858571,2021-06-28,USA
United States,590.4722857,2021-07-05,USA
United States,936.1507143,2021-07-12,USA
United States,1465.067571,2021-07-19,USA
United States,2098.191286,2021-07-26,USA
United States,2670.391571,2021-08-02,USA
United States,3026.195714,2021-08-09,USA
United States,3241.288,2021-08-16,USA
United States,3436.675714,2021-08-23,USA
United States,3086.202571,2021-08-30,USA
United States,3224.365143,2021-09-06,USA
United States,2681.987429,2021-09-13,USA
United States,2354.413286,2021-09-20,USA
United States,2082.361429,2021-09-27,USA
United States,1724.502738,2021-10-04,USA
Vatican,0,2020-03-02,VAT
Vatican,0,2020-03-09,VAT
Vatican,3870.513714,2020-03-16,VAT
Vatican,2990.852,2020-03-23,VAT
Vatican,1407.459429,2020-03-30,VAT
Vatican,351.8648571,2020-04-06,VAT
Vatican,1231.527,2020-04-13,VAT
Vatican,1759.324286,2020-04-20,VAT
Vatican,1583.391857,2020-04-27,VAT
Vatican,351.8648571,2020-05-04,VAT
Vatican,0,2020-05-11,VAT
Vatican,0,2020-05-18,VAT
Vatican,0,2020-05-25,VAT
Vatican,0,2020-06-01,VAT
Vatican,0,2020-06-08,VAT
Vatican,0,2020-06-15,VAT
Vatican,0,2020-06-22,VAT
Vatican,0,2020-06-29,VAT
Vatican,0,2020-07-06,VAT
Vatican,0,2020-07-13,VAT
Vatican,0,2020-07-20,VAT
Vatican,0,2020-07-27,VAT
Vatican,0,2020-08-03,VAT
Vatican,0,2020-08-10,VAT
Vatican,0,2020-08-17,VAT
Vatican,0,2020-08-24,VAT
Vatican,0,2020-08-31,VAT
Vatican,0,2020-09-07,VAT
Vatican,0,2020-09-14,VAT
Vatican,0,2020-09-21,VAT
Vatican,0,2020-09-28,VAT
Vatican,13898.66314,2020-10-05,VAT
Vatican,4574.243857,2020-10-12,VAT
Vatican,0,2020-10-19,VAT
Vatican,0,2020-10-26,VAT
Vatican,0,2020-11-02,VAT
Vatican,0,2020-11-09,VAT
